id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,name
27371,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,33,3,4,1,0,52,0,employee_27371
18270,Operations,region_4,Bachelor's,m,other,1,56,3,16,0,0,59,0,employee_18270
11177,Technology,region_24,Bachelor's,f,other,1,28,4,2,1,0,84,0,employee_11177
20459,Technology,region_7,Bachelor's,m,other,1,29,3,4,0,0,75,0,employee_20459
11314,Operations,region_7,Bachelor's,f,other,1,42,1,5,0,0,62,0,employee_11314
18090,Analytics,region_2,Bachelor's,m,sourcing,1,38,4,8,0,0,87,0,employee_18090
44671,Analytics,region_2,Bachelor's,m,other,2,29,5,6,1,0,87,0,employee_44671
9981,Technology,region_15,Bachelor's,m,other,1,33,3,8,0,0,82,0,employee_9981
63939,R&D,region_22,Master's & above,m,other,1,37,4,10,0,0,86,0,employee_63939
62591,Technology,region_4,Master's & above,f,other,2,38,5,10,1,0,80,0,employee_62591
37460,Technology,region_6,Bachelor's,m,sourcing,1,33,4,6,1,0,83,0,employee_37460
10607,Analytics,region_8,Bachelor's,m,sourcing,1,27,5,5,1,0,87,1,employee_10607
49603,Sales & Marketing,region_22,Bachelor's,m,other,1,27,,1,1,0,47,0,employee_49603
13136,Analytics,region_28,Bachelor's,m,other,2,34,3,10,0,0,85,0,employee_13136
57795,Operations,region_22,Bachelor's,m,sourcing,1,57,3,12,0,0,58,0,employee_57795
19454,HR,region_7,Master's & above,f,sourcing,1,36,4,2,1,0,51,0,employee_19454
33300,Analytics,region_7,Bachelor's,m,other,1,34,5,9,1,0,84,0,employee_33300
33095,Analytics,region_23,Bachelor's,m,sourcing,2,28,,1,0,0,79,0,employee_33095
33895,Technology,region_2,Master's & above,f,sourcing,1,45,1,18,0,0,76,0,employee_33895
68994,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,25,5,2,1,0,45,0,employee_68994
70840,Technology,region_2,Bachelor's,f,sourcing,1,42,5,11,1,0,78,0,employee_70840
25965,Procurement,region_11,Bachelor's,f,other,1,31,5,2,1,0,71,1,employee_25965
36406,HR,region_7,Bachelor's,f,other,1,28,5,2,1,0,49,0,employee_36406
39398,Operations,region_15,Bachelor's,f,sourcing,1,31,4,5,0,0,59,0,employee_39398
895,Sales & Marketing,region_2,Master's & above,m,other,1,45,3,3,1,0,49,0,employee_895
62581,Procurement,region_10,Master's & above,m,sourcing,1,32,5,3,1,0,73,0,employee_62581
69061,HR,region_2,Bachelor's,f,other,1,46,5,3,0,0,52,0,employee_69061
61944,Sales & Marketing,region_28,Bachelor's,f,other,1,32,5,7,1,1,48,0,employee_61944
72528,Sales & Marketing,region_32,Bachelor's,m,other,1,35,1,8,0,0,47,0,employee_72528
40134,Technology,region_7,Bachelor's,f,other,2,35,4,3,0,0,84,0,employee_40134
74217,Procurement,region_16,Bachelor's,m,other,1,32,3,6,0,0,69,0,employee_74217
40754,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29,3,4,0,0,50,0,employee_40754
37204,Procurement,region_7,Bachelor's,m,other,1,32,5,7,1,0,70,1,employee_37204
51124,Sales & Marketing,region_30,Bachelor's,m,other,1,29,2,6,0,0,51,0,employee_51124
28494,Sales & Marketing,region_8,Master's & above,m,other,1,30,5,6,1,0,51,0,employee_28494
66614,Sales & Marketing,region_5,Bachelor's,m,other,1,33,4,4,0,0,49,0,employee_66614
63866,Analytics,region_15,,m,other,2,28,3,3,0,0,85,0,employee_63866
11399,Operations,region_13,Bachelor's,m,other,1,31,5,5,1,0,59,0,employee_11399
49527,Procurement,region_11,Bachelor's,m,sourcing,1,31,3,7,1,0,71,0,employee_49527
58555,Operations,region_2,,f,sourcing,1,33,3,7,0,0,61,0,employee_58555
2227,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,56,4,6,0,0,50,0,employee_2227
36913,Procurement,region_4,Master's & above,m,other,1,47,1,18,0,0,68,0,employee_36913
4646,Sales & Marketing,region_2,Bachelor's,m,other,1,37,3,8,0,0,59,1,employee_4646
60334,Sales & Marketing,region_1,Bachelor's,m,other,1,28,2,4,0,0,51,0,employee_60334
35168,Operations,region_22,Bachelor's,m,other,1,25,,1,1,1,57,0,employee_35168
35674,Technology,region_2,Master's & above,m,other,1,33,2,8,0,0,83,0,employee_35674
31282,Operations,region_24,Bachelor's,m,other,1,33,4,6,0,0,62,0,employee_31282
15032,Legal,region_6,Bachelor's,m,sourcing,3,30,3,6,1,0,58,0,employee_15032
47540,Technology,region_14,Bachelor's,f,other,1,35,1,4,0,0,77,0,employee_47540
17458,Operations,region_22,Bachelor's,m,other,1,29,5,3,1,0,59,0,employee_17458
49781,Operations,region_29,Bachelor's,m,other,1,39,1,8,0,0,64,0,employee_49781
39969,Sales & Marketing,region_20,Bachelor's,m,other,1,29,4,3,0,0,49,0,employee_39969
20343,Sales & Marketing,region_2,Master's & above,m,sourcing,1,37,3,7,0,0,59,1,employee_20343
20780,Sales & Marketing,region_26,Bachelor's,m,other,3,30,3,3,0,0,50,0,employee_20780
14793,R&D,region_25,Master's & above,m,sourcing,1,35,5,8,1,0,86,0,employee_14793
36912,Legal,region_2,Bachelor's,m,sourcing,1,40,4,5,0,0,63,0,employee_36912
11089,Operations,region_11,Master's & above,m,other,1,45,5,14,1,0,56,0,employee_11089
19691,Operations,region_7,Bachelor's,f,sourcing,1,28,,1,0,0,56,0,employee_19691
21431,Sales & Marketing,region_1,Master's & above,f,sourcing,1,32,4,5,1,0,49,0,employee_21431
49381,Technology,region_6,Bachelor's,f,other,1,26,1,4,0,0,79,0,employee_49381
70616,HR,region_2,Master's & above,f,other,1,50,5,5,0,0,53,0,employee_70616
75595,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,27,3,3,0,0,48,0,employee_75595
61334,Procurement,region_7,Master's & above,m,other,1,50,4,5,0,0,73,0,employee_61334
56174,Technology,region_2,Bachelor's,m,referred,2,26,,1,1,0,82,0,employee_56174
36441,Procurement,region_26,Bachelor's,m,sourcing,1,38,3,4,0,0,71,0,employee_36441
34509,Procurement,region_15,Master's & above,m,sourcing,1,43,5,9,0,0,69,0,employee_34509
57339,R&D,region_23,Master's & above,m,other,2,37,3,10,1,1,84,0,employee_57339
62493,HR,region_7,Bachelor's,m,sourcing,1,47,3,17,0,0,48,0,employee_62493
43938,Technology,region_6,Master's & above,f,sourcing,1,41,4,2,0,0,84,0,employee_43938
44453,Procurement,region_16,Bachelor's,m,other,1,33,3,7,0,0,72,0,employee_44453
61472,Sales & Marketing,region_20,Master's & above,m,other,1,39,3,4,0,0,48,0,employee_61472
37081,Operations,region_4,Master's & above,f,sourcing,2,36,3,4,0,0,57,0,employee_37081
6163,Sales & Marketing,region_7,,f,sourcing,2,26,1,3,0,0,54,0,employee_6163
75914,Procurement,region_12,Bachelor's,m,sourcing,2,30,3,5,0,0,75,0,employee_75914
14820,Finance,region_2,Bachelor's,f,sourcing,2,30,5,6,0,0,60,0,employee_14820
27779,Procurement,region_7,Master's & above,m,other,1,50,4,14,1,0,67,0,employee_27779
43386,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,1,5,0,0,49,0,employee_43386
75620,Operations,region_27,Bachelor's,f,other,1,31,3,5,0,0,58,0,employee_75620
12819,Legal,region_22,Bachelor's,m,referred,1,30,5,5,1,0,58,0,employee_12819
55180,Sales & Marketing,region_2,Master's & above,m,sourcing,1,41,3,6,0,0,52,0,employee_55180
32947,Sales & Marketing,region_2,Master's & above,m,other,1,50,3,7,1,0,46,0,employee_32947
55491,Finance,region_2,Below Secondary,m,other,2,23,5,1,1,0,61,0,employee_55491
58676,Sales & Marketing,region_30,Bachelor's,m,other,1,34,2,6,0,0,45,0,employee_58676
12042,Procurement,region_2,Below Secondary,m,sourcing,1,20,,1,1,0,74,0,employee_12042
72951,Procurement,region_24,Bachelor's,m,sourcing,2,31,5,5,1,0,73,0,employee_72951
77012,Procurement,region_2,Bachelor's,f,other,2,35,2,7,0,0,66,0,employee_77012
48876,R&D,region_25,Bachelor's,m,other,2,31,4,3,0,0,84,0,employee_48876
37861,HR,region_2,Bachelor's,m,sourcing,1,46,4,8,0,0,52,0,employee_37861
73375,Sales & Marketing,region_13,Bachelor's,m,other,1,31,5,3,1,0,57,0,employee_73375
34482,HR,region_28,Bachelor's,m,sourcing,1,32,5,7,0,0,44,0,employee_34482
5203,Sales & Marketing,region_2,Bachelor's,m,other,1,44,5,3,0,0,57,1,employee_5203
25101,Sales & Marketing,region_11,,m,other,1,37,4,10,1,0,48,0,employee_25101
48306,Procurement,region_22,Bachelor's,m,other,2,29,5,4,1,0,74,0,employee_48306
63409,Operations,region_2,Master's & above,m,sourcing,1,48,3,7,0,0,62,0,employee_63409
41771,Technology,region_2,Master's & above,f,other,1,42,2,2,0,0,79,0,employee_41771
58010,Technology,region_14,Master's & above,f,other,1,44,3,15,0,0,78,0,employee_58010
62954,Sales & Marketing,region_31,Bachelor's,m,other,1,31,3,6,0,0,50,0,employee_62954
23841,Procurement,region_2,Master's & above,f,sourcing,1,44,2,16,0,0,73,0,employee_23841
31360,Sales & Marketing,region_15,Master's & above,m,other,1,41,3,11,0,0,48,0,employee_31360
74407,Sales & Marketing,region_26,,m,other,1,30,1,3,0,0,51,0,employee_74407
29511,HR,region_28,Bachelor's,m,other,1,34,3,7,0,0,48,0,employee_29511
40298,HR,region_22,Below Secondary,f,sourcing,1,23,,1,0,0,53,0,employee_40298
8402,Procurement,region_2,Bachelor's,f,other,1,33,4,6,0,0,69,0,employee_8402
12806,Legal,region_7,Bachelor's,m,other,1,37,4,7,0,0,62,0,employee_12806
62881,Technology,region_11,Bachelor's,m,other,1,31,1,4,0,0,79,0,employee_62881
55331,Analytics,region_22,,m,other,1,28,2,2,1,0,85,0,employee_55331
26882,Technology,region_9,Bachelor's,m,other,1,25,2,2,0,0,81,0,employee_26882
40761,Operations,region_13,Bachelor's,m,other,1,26,3,2,0,0,66,0,employee_40761
25306,Sales & Marketing,region_22,Bachelor's,m,other,4,45,1,7,0,0,55,0,employee_25306
51555,Technology,region_16,Bachelor's,m,other,1,28,,1,0,0,82,0,employee_51555
65817,Operations,region_31,Master's & above,f,sourcing,1,42,3,4,1,0,60,0,employee_65817
31672,Operations,region_6,Bachelor's,m,other,1,28,5,3,1,0,58,0,employee_31672
41666,HR,region_13,Master's & above,f,sourcing,1,44,5,9,1,0,49,0,employee_41666
32127,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,5,5,1,0,93,1,employee_32127
75225,Technology,region_2,Master's & above,m,other,1,40,4,3,0,0,82,0,employee_75225
25477,Operations,region_2,Bachelor's,m,sourcing,1,30,3,3,0,0,64,0,employee_25477
48695,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,29,5,5,0,0,52,0,employee_48695
29102,Analytics,region_7,Bachelor's,m,other,3,30,3,6,0,0,79,0,employee_29102
14427,Sales & Marketing,region_2,,f,other,1,23,4,2,0,0,52,0,employee_14427
1442,Procurement,region_22,Master's & above,f,other,1,41,5,7,1,0,68,0,employee_1442
28750,Operations,region_30,Master's & above,m,other,1,40,2,5,0,0,54,0,employee_28750
5237,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,4,12,1,0,47,1,employee_5237
1028,Procurement,region_11,Bachelor's,m,other,1,32,3,5,0,0,72,0,employee_1028
23943,Technology,region_27,Master's & above,m,sourcing,1,58,2,14,1,0,87,0,employee_23943
13071,Procurement,region_7,Bachelor's,m,sourcing,1,31,5,3,1,0,74,0,employee_13071
56001,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,30,4,2,0,0,51,0,employee_56001
52472,Procurement,region_2,Bachelor's,m,other,1,56,2,16,0,0,74,0,employee_52472
11838,Procurement,region_1,Bachelor's,m,other,1,27,3,2,0,0,71,0,employee_11838
21817,Operations,region_2,Bachelor's,f,other,1,30,4,6,1,1,59,1,employee_21817
68124,Sales & Marketing,region_13,Master's & above,m,sourcing,1,36,3,4,0,0,47,0,employee_68124
37627,Finance,region_2,Bachelor's,m,sourcing,1,50,4,7,0,0,54,0,employee_37627
40897,Technology,region_4,Master's & above,m,sourcing,3,34,3,3,0,0,80,0,employee_40897
59851,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,25,5,2,1,0,49,0,employee_59851
27131,Procurement,region_31,Bachelor's,f,sourcing,3,28,,1,1,0,70,0,employee_27131
5024,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,35,3,7,0,0,55,0,employee_5024
68686,Sales & Marketing,region_7,,m,other,1,31,5,7,1,0,48,0,employee_68686
49378,Analytics,region_16,Bachelor's,m,other,1,42,1,5,1,0,87,0,employee_49378
58416,Analytics,region_15,Bachelor's,m,sourcing,1,29,3,7,0,0,87,0,employee_58416
8168,Sales & Marketing,region_32,Bachelor's,m,other,1,25,,1,1,0,53,0,employee_8168
40223,Operations,region_11,Bachelor's,m,sourcing,1,39,3,9,0,0,57,0,employee_40223
20784,Procurement,region_23,Bachelor's,m,other,1,35,3,8,0,0,71,0,employee_20784
40459,Analytics,region_27,Bachelor's,m,sourcing,1,33,5,3,1,0,92,1,employee_40459
18095,Technology,region_2,Bachelor's,f,other,1,43,3,2,0,0,78,0,employee_18095
34435,Analytics,region_22,,f,sourcing,1,26,3,2,1,0,87,0,employee_34435
45227,Procurement,region_7,Master's & above,m,sourcing,1,49,3,8,0,0,75,0,employee_45227
29065,Sales & Marketing,region_2,Master's & above,m,other,3,49,3,6,0,0,49,0,employee_29065
40933,Operations,region_22,Master's & above,m,other,1,60,5,4,1,1,60,0,employee_40933
64196,Sales & Marketing,region_21,Bachelor's,m,other,1,24,,1,0,0,56,0,employee_64196
49251,Sales & Marketing,region_13,Bachelor's,m,other,1,38,5,3,0,0,51,0,employee_49251
14743,Operations,region_7,Bachelor's,m,other,1,33,3,7,1,0,61,0,employee_14743
56157,Operations,region_10,Bachelor's,f,sourcing,1,37,3,7,1,0,60,0,employee_56157
8986,Procurement,region_13,Bachelor's,m,other,1,40,3,4,1,0,67,1,employee_8986
62660,Analytics,region_22,Bachelor's,m,other,1,28,3,2,1,0,88,1,employee_62660
37193,Procurement,region_22,Bachelor's,m,sourcing,3,29,3,2,1,0,67,0,employee_37193
71440,Sales & Marketing,region_7,Master's & above,m,other,1,39,4,15,0,0,49,0,employee_71440
5269,Analytics,region_13,Bachelor's,m,sourcing,2,30,1,3,0,0,79,0,employee_5269
65897,Sales & Marketing,region_23,Master's & above,m,other,2,34,5,5,1,0,49,0,employee_65897
62438,Analytics,region_22,Master's & above,m,sourcing,1,32,2,5,0,0,85,0,employee_62438
55508,Sales & Marketing,region_2,Bachelor's,m,other,1,30,5,6,0,0,45,0,employee_55508
52467,Technology,region_2,Bachelor's,m,other,1,39,4,7,1,0,80,0,employee_52467
6678,Sales & Marketing,region_15,Bachelor's,m,other,1,46,4,2,0,0,53,0,employee_6678
41544,Sales & Marketing,region_23,Bachelor's,m,other,1,39,3,9,0,0,51,0,employee_41544
16005,Sales & Marketing,region_27,Bachelor's,m,other,2,23,,1,0,0,48,0,employee_16005
77463,Procurement,region_30,Bachelor's,f,other,1,37,5,8,1,0,74,0,employee_77463
44905,Procurement,region_19,Bachelor's,m,sourcing,1,38,5,3,1,0,70,1,employee_44905
48212,Analytics,region_26,,m,other,1,28,,1,0,0,81,0,employee_48212
58717,Sales & Marketing,region_12,Master's & above,m,sourcing,1,41,1,3,0,0,50,0,employee_58717
2779,Sales & Marketing,region_22,Bachelor's,m,referred,2,29,5,3,1,0,48,0,employee_2779
41625,Procurement,region_13,Bachelor's,m,other,2,35,3,3,0,0,93,1,employee_41625
62429,Analytics,region_22,Master's & above,m,sourcing,2,35,3,6,0,0,93,0,employee_62429
6102,Analytics,region_1,Bachelor's,m,other,1,32,5,3,1,0,85,0,employee_6102
26372,Operations,region_2,Master's & above,m,other,1,50,2,18,0,0,60,0,employee_26372
24037,Sales & Marketing,region_19,Bachelor's,m,other,2,41,3,5,0,0,48,0,employee_24037
16013,Technology,region_10,Bachelor's,f,other,1,29,4,4,1,0,82,1,employee_16013
55366,Operations,region_16,Master's & above,m,other,1,42,1,6,0,0,55,0,employee_55366
244,Operations,region_2,Bachelor's,m,sourcing,1,50,3,25,0,0,61,0,employee_244
55815,Operations,region_3,Master's & above,f,other,1,39,5,10,0,0,61,0,employee_55815
17374,Legal,region_2,Master's & above,m,sourcing,1,39,1,6,0,0,56,0,employee_17374
16486,Sales & Marketing,region_32,,m,sourcing,1,30,2,4,0,0,51,0,employee_16486
57946,Sales & Marketing,region_2,Master's & above,f,other,2,47,1,9,0,0,54,0,employee_57946
57158,Procurement,region_2,Bachelor's,f,other,1,35,3,3,0,1,69,0,employee_57158
41157,Operations,region_20,Bachelor's,m,other,2,29,4,7,0,0,66,0,employee_41157
41618,Analytics,region_25,Master's & above,m,sourcing,1,34,5,8,1,0,82,0,employee_41618
54158,Technology,region_26,Bachelor's,m,other,1,26,5,4,1,0,78,1,employee_54158
72723,Sales & Marketing,region_22,Bachelor's,f,other,1,27,,1,0,0,49,0,employee_72723
1103,Sales & Marketing,region_11,,m,other,1,30,4,7,1,0,50,0,employee_1103
21595,Analytics,region_22,Bachelor's,m,sourcing,1,29,4,4,1,0,80,1,employee_21595
31067,Sales & Marketing,region_4,Master's & above,m,other,1,40,5,12,0,0,47,0,employee_31067
40310,Procurement,region_7,Master's & above,f,sourcing,1,55,5,4,0,0,69,0,employee_40310
73213,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,40,5,3,0,0,51,0,employee_73213
28951,Operations,region_15,Master's & above,f,other,2,46,5,5,1,0,57,0,employee_28951
56017,Operations,region_2,Bachelor's,f,other,1,37,4,10,0,0,59,0,employee_56017
22835,Operations,region_2,,f,other,1,41,4,3,0,0,63,0,employee_22835
2136,Operations,region_6,Bachelor's,f,sourcing,1,32,5,2,0,0,64,0,employee_2136
45303,Sales & Marketing,region_30,Bachelor's,m,other,1,27,1,3,0,0,51,0,employee_45303
35397,Sales & Marketing,region_2,Bachelor's,m,other,2,23,1,2,0,0,48,0,employee_35397
15697,Procurement,region_17,Bachelor's,f,referred,1,27,,1,0,1,70,0,employee_15697
8374,Analytics,region_28,Master's & above,m,sourcing,1,37,5,7,1,0,90,0,employee_8374
53471,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,27,3,5,0,0,48,0,employee_53471
27412,Sales & Marketing,region_15,Bachelor's,m,other,1,25,,1,1,0,50,0,employee_27412
49332,Procurement,region_7,Master's & above,m,other,1,41,3,3,0,0,67,0,employee_49332
5800,Technology,region_16,Below Secondary,m,other,1,22,,1,0,0,81,0,employee_5800
63903,Sales & Marketing,region_2,Master's & above,m,other,1,54,3,12,1,0,53,1,employee_63903
42828,Analytics,region_13,Bachelor's,m,other,2,29,4,2,0,0,84,0,employee_42828
62116,Finance,region_2,Bachelor's,f,other,1,38,5,10,0,0,61,0,employee_62116
9792,Sales & Marketing,region_30,Bachelor's,m,other,1,33,5,6,0,0,52,0,employee_9792
76984,Operations,region_2,Bachelor's,m,sourcing,2,29,4,4,1,0,59,0,employee_76984
3430,Analytics,region_2,Master's & above,m,other,1,32,5,10,1,0,88,0,employee_3430
21396,Sales & Marketing,region_2,,m,other,1,38,1,4,1,0,49,0,employee_21396
59882,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,32,5,2,0,0,48,0,employee_59882
32567,Operations,region_2,Master's & above,m,other,1,38,5,6,0,0,79,1,employee_32567
38007,Procurement,region_5,Bachelor's,m,other,1,36,1,9,0,0,68,0,employee_38007
62785,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,1,4,0,0,48,0,employee_62785
54039,Analytics,region_7,Bachelor's,m,other,1,45,5,12,0,0,85,0,employee_54039
76628,Legal,region_22,Bachelor's,m,sourcing,1,37,3,7,1,0,59,0,employee_76628
47539,Operations,region_13,Bachelor's,m,other,1,50,3,8,0,0,57,0,employee_47539
68206,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,29,5,5,0,0,47,0,employee_68206
23393,Sales & Marketing,region_9,Master's & above,m,sourcing,1,30,2,7,0,0,49,0,employee_23393
32081,Sales & Marketing,region_4,Bachelor's,m,other,1,31,3,2,1,0,50,0,employee_32081
64479,Sales & Marketing,region_15,Master's & above,m,sourcing,1,36,1,4,0,0,48,0,employee_64479
17096,Operations,region_2,Bachelor's,m,sourcing,4,26,,1,0,0,59,0,employee_17096
52772,Technology,region_17,Bachelor's,m,sourcing,1,30,3,6,0,0,81,1,employee_52772
56862,Sales & Marketing,region_29,Bachelor's,m,other,1,39,1,3,0,0,53,0,employee_56862
46516,Sales & Marketing,region_2,Master's & above,f,other,1,57,4,30,0,0,50,0,employee_46516
27709,Analytics,region_2,Bachelor's,m,sourcing,1,33,3,4,1,0,82,1,employee_27709
6361,Operations,region_15,Bachelor's,m,other,2,37,3,8,0,0,62,0,employee_6361
2081,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,31,2,6,0,0,55,0,employee_2081
1957,Operations,region_15,Bachelor's,m,sourcing,1,46,5,9,0,1,89,1,employee_1957
38622,Operations,region_7,Bachelor's,f,sourcing,1,31,,1,0,0,61,0,employee_38622
59582,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3,9,0,0,51,0,employee_59582
63888,Finance,region_4,Master's & above,m,other,1,35,4,8,1,0,63,0,employee_63888
19930,Sales & Marketing,region_6,Bachelor's,m,other,1,29,1,3,0,0,51,0,employee_19930
75759,Operations,region_4,Bachelor's,f,sourcing,1,39,3,5,1,0,58,1,employee_75759
26297,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,35,1,6,0,0,52,0,employee_26297
66115,Operations,region_22,Bachelor's,m,sourcing,1,30,3,7,0,0,55,0,employee_66115
3227,Sales & Marketing,region_26,Bachelor's,m,other,1,39,5,4,0,0,50,0,employee_3227
63700,Analytics,region_4,Bachelor's,m,other,2,30,3,5,0,0,86,1,employee_63700
22076,HR,region_16,Bachelor's,m,other,1,30,3,3,0,0,55,0,employee_22076
50263,Analytics,region_8,Bachelor's,m,other,1,28,4,2,0,0,82,0,employee_50263
7900,Sales & Marketing,region_2,,m,other,1,49,5,5,0,0,49,0,employee_7900
